file_name,solidity,perimeter,equivalent_diameter,eccentricity,bbox_area,area,extent,major_axis_length,min_axis_length,min_major_axis_ratio,convex_area,type
../dataset/images\case16\chromosome\36.TIF,0.8625099920063949,160.0243866176395,37.06515167605875,0.9211524550049122,2090,1079,0.5162679425837321,61.32161138412081,23.8664904721754,0.3892019458307257,1251,0
../dataset/images\case16\chromosome\37.TIF,0.8196415235250186,274.69343417595167,52.86549726138668,0.9785519415161935,5136,2195,0.4273753894080997,123.57650399238834,25.456789143306704,0.20600023726900954,2678,0
../dataset/images\case16\chromosome\38.TIF,0.6122127793515896,470.5168106668145,70.37685577673801,0.9856164061377657,13838,3890,0.2811099869923399,219.43701334868769,37.0844007666761,0.168997928839601,6354,0
../dataset/images\case16\chromosome\39.TIF,0.7915522703273495,459.35743110038044,69.08040108212596,0.9939722902950967,19995,3748,0.18744686171542885,217.8038721913066,23.878185412091028,0.10963159273457627,4735,0
../dataset/images\case16\chromosome\4.TIF,0.834568864611783,264.7228714274745,52.18677405424207,0.9775014285832085,4944,2139,0.43264563106796117,118.09231164418607,24.909069149973487,0.21092879632185446,2563,0
../dataset/images\case16\chromosome\40.TIF,0.7898065476190477,272.3919189857867,51.991225735433,0.9767045389853369,7128,2123,0.2978395061728395,119.98068305806707,25.74648017205201,0.21458854472091546,2688,0
../dataset/images\case16\chromosome\41.TIF,0.8065167243367936,345.1787155501902,59.676218099208086,0.9884480588581942,6160,2797,0.45405844155844155,159.53194364651472,24.17866208402719,0.15156000441893583,3468,0
../dataset/images\case16\chromosome\42.TIF,0.8729575163398693,270.208152801713,52.162370604670976,0.9807580569519339,4173,2137,0.5121016055595495,121.26203194965687,23.67363892142068,0.19522713367733294,2448,0
../dataset/images\case16\chromosome\43.TIF,0.7074418604651163,359.56349186104046,62.2349957426235,0.9821394794430626,7100,3042,0.4284507042253521,163.06386603865653,30.68116857113289,0.18815430614075773,4300,0
../dataset/images\case16\chromosome\44.TIF,0.7872603586889301,319.14927829866735,56.93564683830091,0.9847255533008995,6888,2546,0.3696283391405343,143.80781895816406,25.03891316096576,0.17411371191332767,3234,0
../dataset/images\case16\chromosome\45.TIF,0.8943870014771049,166.88225099390854,39.26694651579471,0.9348926752229887,1612,1211,0.7512406947890818,67.38092635150151,23.915548346851004,0.3549305366045635,1354,0
../dataset/images\case16\chromosome\5.TIF,0.8938115330520394,180.50966799187808,40.22794378735249,0.9400035441085617,2340,1271,0.5431623931623931,70.30124583776053,23.98430185271978,0.34116467733829575,1422,0
../dataset/images\case16\chromosome\7.TIF,0.8576576576576577,281.1787155501902,55.04825261958537,0.9793561181899205,6825,2380,0.3487179487179487,126.4852589864259,25.568047546451567,0.20214250855268018,2775,0
../dataset/images\case16\chromosome\8.TIF,0.779746835443038,438.3919189857867,68.59951426461532,0.9927349814735694,7254,3696,0.5095119933829612,210.81433774848713,25.365491379156424,0.12032147172750092,4740,0
../dataset/images\case16\chromosome\9.TIF,0.687537871137144,398.47518010647184,65.83393813435814,0.9846505223187914,11544,3404,0.2948717948717949,187.37835113935483,32.70455432505094,0.1745375286215871,4951,0
../dataset/images\case16\cluster\6.TIF,0.6265590608950844,435.889393668845,65.9498770644443,0.6696491967860108,7931,3416,0.43071491615180935,104.20718902538198,77.39234053720638,0.7426775567120975,5452,1
../dataset/images\case17\chromosome\1.TIF,0.8401611820013432,315.2203461105329,56.44152142640538,0.9875076538572818,7812,2502,0.32027649769585254,148.9770244078034,23.474465110076864,0.15757104294027818,2978,0
../dataset/images\case17\chromosome\10.TIF,0.9062153163152054,214.69343417595167,45.59824751624256,0.9635318060610985,4485,1633,0.3641025641025641,89.94815312917818,24.06957094088934,0.26759383159676503,1802,0
../dataset/images\case17\chromosome\11.TIF,0.8078231292517006,337.9482681718907,60.238963325203514,0.986114698875294,9779,2850,0.291440842621945,155.55804719369695,25.832848478565968,0.166065651662492,3528,0
../dataset/images\case17\chromosome\12.TIF,0.9002389486260454,196.20815280171308,43.803789720934994,0.9542410827969003,3770,1507,0.3997347480106101,82.01917876792326,24.52688278510274,0.2990383853330523,1674,0
../dataset/images\case17\chromosome\13.TIF,0.8619744058500914,146.22539674441617,34.65061169280073,0.9243481139876224,1624,943,0.5806650246305419,59.38705582342365,22.65914373094438,0.3815502118562187,1094,0
../dataset/images\case17\chromosome\14.TIF,0.7060063224446786,447.0609665440988,71.54315459801415,0.9896431426872447,12627,4020,0.3183654074602043,215.58829800290607,30.947585762455116,0.14354946928537815,5694,0
../dataset/images\case17\chromosome\15.TIF,0.9108964036500269,205.58073580374358,46.48319596817296,0.9585150674556763,3159,1697,0.5371953149730927,88.2529465897498,25.155784589513846,0.2850418661537991,1863,0
../dataset/images\case17\chromosome\16.TIF,0.8277325787053413,275.0782104868019,54.58370209760676,0.9787404393399212,6732,2340,0.34759358288770054,125.4737462174253,25.73501478927703,0.20510278496572898,2827,0
../dataset/images\case17\chromosome\17.TIF,0.8850401606425703,218.1959594928933,47.37849002836722,0.9657819238832582,2838,1763,0.6212121212121212,94.57291016004861,24.528004422911888,0.2593555002315399,1992,0
../dataset/images\case17\chromosome\18.TIF,0.864,153.88225099390857,37.0823233942262,0.9193598813866403,1760,1080,0.6136363636363636,61.39608825527919,24.154301730339558,0.39341760064433146,1250,0
../dataset/images\case17\chromosome\19.TIF,0.7116446578631452,331.74725804511405,61.43192989476256,0.9727147753005552,8875,2964,0.3339718309859155,148.2535923335591,34.39546154822517,0.23200423684060245,4165,0
../dataset/images\case17\chromosome\2.TIF,0.8174649532710281,345.9421715174808,59.69755008133684,0.9881414045738756,8442,2799,0.3315565031982942,158.95488436405174,24.40698525420243,0.1535466201737061,3424,0
../dataset/images\case17\chromosome\20.TIF,0.8552295918367347,177.58073580374355,41.32086917635994,0.9367999026435231,2940,1341,0.4561224489795918,72.34222654884096,25.31005694592545,0.34986560620770607,1568,0
../dataset/images\case17\chromosome\21.TIF,0.911986588432523,149.19595949289334,37.219411933450225,0.9210441042226087,2052,1088,0.530214424951267,60.67962230339097,23.632181817587483,0.3894582879805902,1193,0
../dataset/images\case17\chromosome\22.TIF,0.8516129032258064,159.88225099390854,38.89226888657144,0.9028114878244624,2090,1188,0.5684210526315789,61.82354158113196,26.586381316700376,0.4300365303694333,1395,0
../dataset/images\case17\chromosome\23.TIF,0.9247191011235955,124.36753236814712,32.37091511398834,0.8829565509785953,1560,823,0.5275641025641026,48.036147996584674,22.550796149438483,0.46945471462536553,890,0
../dataset/images\case17\chromosome\24.TIF,0.7794798717491984,260.651803615609,52.78113416629597,0.9635317399093617,4500,2188,0.4862222222222222,109.84062332578304,29.39269942411169,0.2675940697908649,2807,0
../dataset/images\case17\chromosome\25.TIF,0.8679678530424799,121.88225099390857,31.025297674958463,0.8581207285340268,1376,756,0.5494186046511628,44.97853999190033,23.094139936907983,0.5134479674321741,871,0
../dataset/images\case17\chromosome\27.TIF,0.8551432291666666,312.4041122946064,57.834248365646395,0.985091335402937,9483,2627,0.2770220394389961,144.62548448939253,24.880233159381465,0.17203215081506806,3072,0
../dataset/images\case17\chromosome\28.TIF,0.8967136150234741,159.4386001800126,38.19859314512115,0.9312868862879358,2420,1146,0.4735537190082645,65.59222052079204,23.89436776418046,0.364286611650938,1278,0
../dataset/images\case17\chromosome\29.TIF,0.8426370295529174,382.8355697996826,65.17305517801435,0.990933427983398,7950,3336,0.41962264150943396,184.61322324014168,24.803486513411478,0.134353791554506,3959,0
../dataset/images\case17\chromosome\30.TIF,0.8765527950310559,160.26093065034894,37.91421166272614,0.9274540322484622,1624,1129,0.6951970443349754,64.319419794776,24.05142275656063,0.37393718465280806,1288,0
../dataset/images\case17\chromosome\31.TIF,0.913312693498452,131.53910524340094,33.568094927931476,0.8966978449318478,1620,885,0.5462962962962963,51.36148774515399,22.734811690335412,0.44264316881047644,969,0
../dataset/images\case17\chromosome\4 (2).TIF,0.7035838725734196,330.5929291125633,59.99540143182897,0.976753745124047,5586,2827,0.5060866451843895,149.47716949746913,32.04259260836126,0.21436445924207703,4018,0
../dataset/images\case17\chromosome\4.TIF,0.8521674694331234,279.03657992645924,54.1151637980601,0.9806279537775915,4950,2300,0.46464646464646464,126.534608192375,24.78554797823414,0.1958795963595335,2699,0
../dataset/images\case17\chromosome\5.TIF,0.8883782009192384,179.48023074035524,41.50533825939352,0.9478548473093571,3150,1353,0.42952380952380953,75.1972714183659,23.965547177929835,0.31870235084190274,1523,0
../dataset/images\case17\chromosome\6 (2).TIF,0.8448275862068966,197.23759005323595,43.977845200199525,0.9498798038796756,3139,1519,0.4839120739088882,81.38033900512931,25.440743307753106,0.3126153518007538,1798,0
../dataset/images\case17\chromosome\6.TIF,0.9075492341356673,217.03657992645927,45.95981293168669,0.9632525268547439,3900,1659,0.42538461538461536,89.82213559518729,24.12599312353451,0.2685974115808842,1828,0
../dataset/images\case17\chromosome\7.TIF,0.8548931383577053,203.03657992645927,43.992318738587166,0.9602629187007858,3876,1520,0.39215686274509803,86.70636789563659,24.19948584943476,0.279096984878461,1778,0
../dataset/images\case17\chromosome\8.TIF,0.8308849874596919,286.6518036156091,54.33822323411801,0.982953535036251,3712,2319,0.6247306034482759,132.85503545794228,24.42594943217625,0.18385414860627347,2791,0
../dataset/images\case17\chromosome\9.TIF,0.8948545861297539,198.45079348883235,45.1351666838205,0.9530920010068084,3960,1600,0.40404040404040403,83.94138850720468,25.407442595281537,0.30268075197613414,1788,0
../dataset/images\case17\cluster\1.TIF,0.5682667863017796,431.98989873223326,69.55796338302048,0.4935035719574051,9975,3800,0.38095238095238093,102.67616004307772,89.3019504666401,0.8697437694317115,6687,1
../dataset/images\case17\cluster\2.TIF,0.6500555247084953,537.1858582251266,77.21774917721163,0.9524997724688766,15730,4683,0.29771137952956134,169.93692978521648,51.75247313935444,0.3045392970484077,7204,1
../dataset/images\case17\cluster\26.TIF,0.738881247134342,368.8599564173221,64.05974596173036,0.7941467498184597,6370,3223,0.5059654631083202,99.04554686491599,60.192557980632806,0.6077260400482909,4362,1
../dataset/images\case17\cluster\3 (2).TIF,0.5353671706263499,454.71782079359116,71.06101627770079,0.9338257881786253,10721,3966,0.3699281783415726,177.67331968132436,63.55874001470334,0.3577281053154327,7408,1
../dataset/images\case17\cluster\3.TIF,0.4744902007458542,626.0214280248092,87.25807972627103,0.9219072265254571,22338,5980,0.26770525561822905,196.17783544637823,76.00139640470034,0.3874107196247152,12603,1
../dataset/images\case17\cluster\5.TIF,0.4594765457074219,811.0863991822648,96.19721935240729,0.7569365451482957,27666,7268,0.26270512542470903,183.78048662331165,120.09841301678243,0.6534883829257885,15818,1
../dataset/images\case17\cluster\7.TIF,0.5355421068827572,550.3990616607231,81.53271529307904,0.8382897870614362,16060,5221,0.325093399750934,153.2221087051182,83.54051470371597,0.5452249379003972,9749,1
../dataset/images\case17\cluster\8.TIF,0.5120817843866171,793.2102448427661,95.49981601520481,0.7987633168462285,22101,7163,0.324102981765531,184.50225529245967,111.00492955539316,0.6016453803203443,13988,1
../dataset/images\case2\chromosome\1.TIF,0.7370333663693426,312.97770542341357,53.297255316799834,0.9818234333109057,6384,2231,0.3494674185463659,136.80136294484873,25.96443227571726,0.18979659059526172,3027,0
../dataset/images\case2\chromosome\10.TIF,0.8749194068343005,201.86500705120542,41.56664603026825,0.974111001696025,3850,1357,0.3524675324675325,89.56635110766793,20.248287077412925,0.22607024654909086,1551,0
../dataset/images\case2\chromosome\11.TIF,0.8883089770354906,135.095454429505,32.91696906717907,0.9359215702262154,1932,851,0.44047619047619047,57.378148373855886,20.209070505537884,0.35220848142158007,958,0
../dataset/images\case2\chromosome\12.TIF,0.7728184553660983,403.4284989122459,62.64283100941218,0.9934416598406575,16958,3082,0.18174313008609505,199.55934831671587,22.81764459087733,0.11434014383863386,3988,0
../dataset/images\case2\chromosome\13.TIF,0.8864468864468864,127.05382386916237,30.403485153477522,0.9283657741782302,1334,726,0.5442278860569715,50.937878807810506,18.931971804865324,0.37166784813117126,819,0
../dataset/images\case2\chromosome\14.TIF,0.8232202580028667,246.651803615609,46.837930521946475,0.9834077955596998,4455,1723,0.3867564534231201,114.91721748596098,20.84698024343288,0.18140867573633762,2093,0
../dataset/images\case2\chromosome\15.TIF,0.8920786815523658,227.80613254815975,46.2222452512381,0.9799766287679866,5550,1678,0.30234234234234236,106.36721562346924,21.179047405912087,0.19911254874701326,1881,0
../dataset/images\case2\chromosome\16.TIF,0.46557645134914144,410.4335495461292,60.207250259923086,0.9527387266390108,13130,2847,0.21683168316831683,181.8945306420942,55.25790551577601,0.3037909129027334,6115,0
../dataset/images\case2\chromosome\17.TIF,0.7840508115737473,300.2914139223983,53.189644371827974,0.9874667465227177,8362,2222,0.26572590289404446,143.199548911925,22.600783597426297,0.15782719826392,2834,0
../dataset/images\case2\chromosome\18.TIF,0.7431192660550459,201.82337649086284,37.99807421080277,0.9465339607171556,1980,1134,0.5727272727272728,76.03757811198612,24.530041037526765,0.3226041865957326,1526,0
../dataset/images\case2\chromosome\19.TIF,0.5985872235872236,292.936074863071,49.81509683508437,0.9232990812035684,5676,1949,0.34337561663143057,112.16776007932033,43.08159191615091,0.38408177078409533,3256,0
../dataset/images\case2\chromosome\2.TIF,0.7227655986509275,288.6934341759516,52.23554675091909,0.9828301034080587,5814,2143,0.36859305125558994,135.19003972522626,24.944298063189123,0.18451283921425282,2965,0
../dataset/images\case2\chromosome\20.TIF,0.8958966565349544,172.89444430272832,38.7446696107059,0.9635502948990998,3050,1179,0.3865573770491803,76.25005841246738,20.398968397713706,0.2675272494529439,1316,0
../dataset/images\case2\chromosome\21.TIF,0.8,288.40916292848976,51.064611891383386,0.9886155348112157,3538,2048,0.5788581119276427,138.27632208533558,20.805566727327044,0.15046369771454535,2560,0
../dataset/images\case2\chromosome\22.TIF,0.8986175115207373,181.78174593052023,38.59650589548412,0.9669033160787999,2263,1170,0.5170128148475475,77.82392806685488,19.85623458233139,0.2551430527288963,1302,0
../dataset/images\case2\chromosome\23.TIF,0.8781115879828326,160.02438661763952,36.09049811604256,0.9611541246572273,2301,1023,0.4445893089960887,70.66439115324633,19.50423586951416,0.2760122255524186,1165,0
../dataset/images\case2\chromosome\24.TIF,0.8823529411764706,144.71067811865476,33.851375012865375,0.9407931569624758,1820,900,0.4945054945054945,60.0397971270801,20.352360871354197,0.338981173242082,1020,0
../dataset/images\case2\chromosome\25.TIF,0.8534338358458962,165.53910524340094,36.01987085047822,0.9639118578267837,1856,1019,0.5490301724137931,72.5186521105871,19.306030237405515,0.26622158128318274,1194,0
../dataset/images\case2\chromosome\26.TIF,0.8716094032549728,226.50966799187808,42.90809226343028,0.9843157516004198,2821,1446,0.5125841900035448,105.36123255107027,18.587376174112137,0.17641570551201116,1659,0
../dataset/images\case2\chromosome\27.TIF,0.9036334913112164,176.22539674441614,38.16524648390242,0.9686926442852515,1606,1144,0.7123287671232876,77.77909091553803,19.309677299471723,0.24826308808932354,1266,0
../dataset/images\case2\chromosome\28.TIF,0.8907035175879398,120.42640687119285,30.045412914740087,0.9213269526647495,945,709,0.7502645502645503,49.29494261973095,19.165316216834256,0.38878869105657676,796,0
../dataset/images\case2\chromosome\29.TIF,0.806776071995765,233.03657992645927,44.05016533653861,0.9845678927446534,4508,1524,0.3380656610470275,110.42786440333363,19.325212150216277,0.17500304162028948,1889,0
../dataset/images\case2\chromosome\3.TIF,0.8284100781928757,262.63455967290594,49.275428073330374,0.9832314447526259,6499,1907,0.29342975842437297,121.86473700297712,22.223506192701095,0.18236207404409513,2302,0
../dataset/images\case2\chromosome\30.TIF,0.8420373952288845,207.62236636408616,40.77806819142028,0.9787622800054905,4180,1306,0.3124401913875598,92.95938161356196,19.056537019508465,0.2049985347226996,1551,0
../dataset/images\case2\chromosome\4.TIF,0.8264462809917356,143.0538238691624,33.851375012865375,0.9258491303539332,1872,900,0.4807692307692308,58.750368239621906,22.201373766974978,0.37789335509223454,1089,0
../dataset/images\case2\chromosome\5.TIF,0.8624708624708625,128.12489168102783,30.695231927842155,0.9311838885553075,1472,740,0.5027173913043478,52.415548640760264,19.108078421973232,0.3645498123645335,858,0
../dataset/images\case2\chromosome\6.TIF,0.8075539568345323,249.22034611053283,47.81985175995794,0.9800692667551684,6241,1796,0.2877743951289857,113.67065691515924,22.581365466151347,0.19865606550515036,2224,0
../dataset/images\case2\chromosome\7.TIF,0.7392363931762794,253.56349186104046,48.13830046250071,0.9779118597043517,5888,1820,0.30910326086956524,119.25098675861406,24.925565758726453,0.20901768980059163,2462,0
../dataset/images\case2\chromosome\8.TIF,0.8886486486486487,139.1543289325507,32.35124272377035,0.9465920849069992,1113,822,0.738544474393531,58.6650107414417,18.91557046025053,0.3224335974916704,925,0
../dataset/images\case2\chromosome\9.TIF,0.8875154511742892,118.46803743153546,30.23550881198871,0.9058373119819776,1333,718,0.5386346586646662,47.55503770993312,20.145537851485244,0.4236257360232798,809,0
../dataset/images\case2\cluster\1.TIF,0.48953153624705575,473.7056274847714,69.01586148744536,0.6068482673627232,12810,3741,0.29203747072599534,109.08662265411645,86.7039788045695,0.7948177026204567,7642,1
../dataset/images\case2\cluster\2.TIF,0.5147039938358803,934.1635636485403,101.02617576943643,0.7913295157400304,22317,8016,0.3591880629116817,179.6820290846185,109.85577598591803,0.6113898899382038,15574,1
../dataset/images\case2\cluster\3.TIF,0.6518456375838926,544.967604155647,70.33161189178098,0.9869635820582262,19604,3885,0.1981738420730463,217.08569872532377,34.93858441900812,0.16094374076302254,5960,1
../dataset/images\case2\cluster\4.TIF,0.7226163696141201,580.9554108468271,72.91809335695798,0.9246406827830865,9112,4176,0.45829675153643545,135.69776735595326,51.679227179387695,0.38084065925584626,5779,1
../dataset/images\case2\cluster\5.TIF,0.4965065032785123,658.5300499961609,76.68828761376614,0.9381494470200546,18582,4619,0.2485738887095038,188.57790334686987,65.29143699498674,0.34623058076369523,9303,1
../dataset/images\case2\cluster\6.TIF,0.5404869762174406,581.4112549695428,69.72251129871077,0.9623861230252061,16400,3818,0.2328048780487805,198.03669782294398,53.803677143048944,0.271685388286733,7064,1
../dataset/images\case3\chromosome\1.TIF,0.5489038785834739,566.9015869776647,70.52144114902606,0.9940941630472262,18758,3906,0.20823115470732487,278.20044123943717,30.19057413124437,0.10852094265824842,7116,0
../dataset/images\case3\chromosome\10.TIF,0.8604938271604938,120.22539674441619,29.790064831759068,0.8951568870803116,1188,697,0.5867003367003367,46.114002355874796,20.555372673753475,0.44575121706248466,810,0
../dataset/images\case3\chromosome\11.TIF,0.6707214765100671,444.33304448274095,63.81081463249823,0.9929567669573403,7955,3198,0.4020113136392206,211.38219809260525,25.043981694950855,0.11847725078523046,4768,0
../dataset/images\case3\chromosome\12.TIF,0.7260930325414254,479.02647865869255,68.04977754704116,0.9947903186243476,23490,3637,0.15483184333759045,239.0591853983193,24.37023081611569,0.1019422482156882,5009,0
../dataset/images\case3\chromosome\13.TIF,0.874500855675984,211.52186130069782,44.1800432557394,0.970535941000445,4366,1533,0.3511223087494274,92.0108425394907,22.170601479600258,0.24095640109028152,1753,0
../dataset/images\case3\chromosome\14.TIF,0.7888513513513513,204.16652224137047,42.23515836567874,0.9600137208944856,2310,1401,0.6064935064935065,85.45554190689478,23.92353127666353,0.2799529526444126,1776,0
../dataset/images\case3\chromosome\15.TIF,0.8532374100719424,114.5685424949238,27.47782833536798,0.7814940005371694,864,593,0.6863425925925926,36.452726346274304,22.743320959145066,0.6239127560199507,695,0
../dataset/images\case3\chromosome\16.TIF,0.875558867362146,169.9827560572969,38.678889139475245,0.9587829358990201,1608,1175,0.7307213930348259,74.48560113663548,21.16430492035493,0.2841395464008055,1342,0
../dataset/images\case3\chromosome\17.TIF,0.7061095505617978,320.87720036002526,50.6012324401532,0.983128014659411,4408,2011,0.4562159709618875,132.01000589798133,24.147118866632944,0.18291885302462665,2848,0
../dataset/images\case3\chromosome\18.TIF,0.7434966727162734,184.99494936611666,39.55769710788932,0.929446615131712,2958,1229,0.41548343475321164,73.68258677776235,27.185678387896758,0.3689566229520797,1653,0
../dataset/images\case3\chromosome\19.TIF,0.8785495849716033,275.9066376115481,50.6012324401532,0.984158484330463,6180,2011,0.32540453074433656,122.33970298250972,21.68972104952521,0.17729094088634562,2289,0
../dataset/images\case3\chromosome\2.TIF,0.8909426987060998,151.05382386916236,35.03431062722223,0.9545014837578856,1593,964,0.6051475204017577,65.82997960348779,19.630905832431516,0.29820616610659617,1082,0
../dataset/images\case3\chromosome\20.TIF,0.9220246238030095,110.46803743153546,29.294426998176625,0.8873851821334233,1260,674,0.5349206349206349,44.04176043635437,20.304519204430182,0.46102878275659864,731,0
../dataset/images\case3\chromosome\21.TIF,0.8389458272327965,178.0243866176395,38.19859314512115,0.955228619560278,2596,1146,0.44144838212634824,74.0085281298853,21.89680659813375,0.2958686944794356,1366,0
../dataset/images\case3\chromosome\22.TIF,0.8829787234042553,147.19595949289334,34.09498063268556,0.9459874871564036,1944,913,0.4696502057613169,61.11473915347863,19.813590160190614,0.32420313715865434,1034,0
../dataset/images\case3\chromosome\23.TIF,0.7800875273522976,204.99494936611663,42.61032258493641,0.9622635870875891,2923,1426,0.48785494355114606,87.32622104979066,23.76313017223183,0.27211907130027807,1828,0
../dataset/images\case3\chromosome\24.TIF,0.7693740685543964,283.6223663640862,51.27611198090307,0.9854025267452446,5060,2065,0.40810276679841895,132.51410611769984,22.559280309563547,0.17024059528821978,2684,0
../dataset/images\case3\chromosome\25.TIF,0.905440414507772,198.45079348883237,42.18991447656368,0.9725305170757231,3990,1398,0.35037593984962406,88.93938322997633,20.702901751031167,0.23277541398615653,1544,0
../dataset/images\case3\chromosome\26.TIF,0.8415128320576317,248.63455967290594,48.78201214699963,0.9818112343312065,6314,1869,0.2960088691796009,117.40516182391906,22.29050708848687,0.1898596854022274,2221,0
../dataset/images\case3\chromosome\27.TIF,0.8557814485387548,199.58073580374355,41.41320642932957,0.9669467059645308,3266,1347,0.4124311083894672,84.26870007694001,21.48671209029577,0.2549785634604274,1574,0
../dataset/images\case3\chromosome\28.TIF,0.7546497823506134,271.03657992645924,49.275428073330374,0.9816508117664783,4998,1907,0.38155262104841936,120.99632816879115,23.072474986760053,0.19068739800577839,2527,0
../dataset/images\case3\chromosome\29.TIF,0.6488336713995944,336.7766952966369,57.080819852007046,0.9291599098658527,5564,2559,0.45992092020129405,121.8039078343691,45.02823133590515,0.3696780516856262,3944,0
../dataset/images\case3\chromosome\3.TIF,0.6996274974602099,276.0071426749364,51.28852600165895,0.8079856199995453,4028,2066,0.5129096325719961,83.6585769914132,49.29181799479966,0.5892022045732265,2953,0
../dataset/images\case3\chromosome\30.TIF,0.7646081417889781,395.10259710444143,59.29093002318132,0.9155807669382279,6956,2761,0.3969235192639448,109.78481269134977,44.14822023466693,0.4021341308727804,3611,0
../dataset/images\case3\chromosome\31.TIF,0.660941257299897,265.86500705120545,49.49457428921329,0.8896091948564676,4950,1924,0.3886868686868687,95.15655991576324,43.4601459385245,0.45672254206118135,2911,0
../dataset/images\case3\chromosome\32.TIF,0.8532055122828041,212.10764773832474,42.580431088739246,0.977054875678416,4416,1424,0.322463768115942,95.02588264766287,20.23934631861366,0.21298772244670583,1669,0
../dataset/images\case3\chromosome\33.TIF,0.7345575959933222,350.1492782986673,57.97717135304921,0.9855727078324514,5699,2640,0.4632391647657484,155.838529175328,26.376073926988035,0.1692525851377442,3594,0
../dataset/images\case3\chromosome\34.TIF,0.9041835357624831,113.1543289325507,29.20737055903114,0.8938058910321387,1053,670,0.6362773029439696,44.3051239712428,19.868811993894948,0.44845404352758905,741,0
../dataset/images\case3\chromosome\35.TIF,0.7912808641975309,261.237590053236,51.101999043597296,0.9792517954200431,3300,2051,0.6215151515151515,121.42187186807627,24.605812388699523,0.20264728265294335,2592,0
../dataset/images\case3\chromosome\36.TIF,0.7620920173023987,273.32085117392114,49.67432171350451,0.9806957322864229,5775,1938,0.3355844155844156,122.60405199684789,23.973992902524383,0.19553997206504029,2543,0
../dataset/images\case3\chromosome\37.TIF,0.6179144385026738,317.9066376115481,54.24441526906674,0.9713826088210346,4914,2311,0.47028897028897026,142.87408428275452,33.93547562144363,0.23752016183903393,3740,0
../dataset/images\case3\chromosome\38.TIF,0.7945397269863493,306.19090885901,53.76108040719438,0.9886279657398891,8625,2270,0.26318840579710145,146.50896642903933,22.032311113337485,0.15038199811483,2857,0
../dataset/images\case3\chromosome\39.TIF,0.7334573478607495,384.3746750430836,59.28019183056891,0.9914809020994532,12558,2760,0.21978021978021978,179.46901958841383,23.37622441449663,0.1302521430612738,3763,0
../dataset/images\case3\chromosome\4.TIF,0.8835294117647059,203.095454429505,43.73106214342632,0.9708835937889323,3078,1502,0.48797920727745286,90.91212355626864,21.778159505405004,0.23955176332368644,1700,0
../dataset/images\case3\chromosome\40.TIF,0.9082125603864735,142.02438661763952,34.595450164018,0.9293392661075883,2016,940,0.4662698412698413,58.05244940164793,21.434527878570375,0.3692269335660782,1035,0
../dataset/images\case3\chromosome\41.TIF,0.8798283261802575,159.92388155425118,36.12575996921783,0.9563396918541198,2496,1025,0.41065705128205127,68.43096492569077,19.999456582871115,0.29225741014449436,1165,0
../dataset/images\case3\chromosome\5.TIF,0.664364640883978,326.29141392239825,55.33661631404713,0.9851659077347535,9460,2405,0.25422832980972515,152.1773232794599,26.11432669338975,0.17160458687680522,3620,0
../dataset/images\case3\chromosome\6.TIF,0.6584657440628737,476.3746750430836,70.05044757465377,0.979671156924339,13795,3854,0.27937658571946355,194.85083798996692,39.08905195527328,0.20061013007953302,5853,0
../dataset/images\case3\chromosome\7.TIF,0.8818359375,143.7401153701776,33.90774703361832,0.9503533322252602,1254,903,0.7200956937799043,62.25806606501163,19.373019988111153,0.3111728521711757,1024,0
../dataset/images\case3\chromosome\8.TIF,0.5703074951953876,470.7300141024109,67.3350281710932,0.9850482251691202,18204,3561,0.19561634805537245,215.57473150507766,37.13896178611089,0.17227882658982283,6244,0
../dataset/images\case3\chromosome\9.TIF,0.5335021425788858,366.6761902332486,59.05423873888826,0.9548017486704077,10320,2739,0.26540697674418606,157.1827127252526,46.7215191640079,0.2972433695407379,5134,0
../dataset/images\case3\cluster\1.TIF,0.5295621604346437,637.0386719675124,79.55673307067413,0.5582617866462769,11832,4971,0.420131845841785,123.36575426176549,102.35223106379266,0.8296648585847822,9387,1
../dataset/images\case3\cluster\2.TIF,0.49704758596734977,528.8010819142764,73.9325189990714,0.8237051375567144,17030,4293,0.25208455666470936,147.33386926378387,83.54101227246412,0.5670183827378742,8637,1
../dataset/images\case4\chromosome\1.TIF,0.7846860004172752,425.9188309203678,69.20010063395101,0.9858980822471964,6594,3761,0.570367000303306,178.5548669451377,29.880596251334815,0.1673468596099139,4793,0
../dataset/images\case4\chromosome\10.TIF,0.8713166728832525,288.5929291125633,54.53702940664572,0.9665356366766299,4472,2336,0.5223613595706619,110.24747176336956,28.28204654512675,0.25653238203802187,2681,0
../dataset/images\case4\chromosome\11.TIF,0.5982518614438329,583.9076836320746,84.01690327554178,0.9847246146109663,18404,5544,0.3012388611171484,254.07713622754113,44.239662149318704,0.17411902072801808,9267,0
../dataset/images\case4\chromosome\12.TIF,0.7311863292803155,479.14422766478407,75.27227892173502,0.9897940735854619,17776,4450,0.25033753375337536,219.1853123418367,31.235015909122602,0.14250505919123424,6086,0
../dataset/images\case4\chromosome\13.TIF,0.861474435196195,180.50966799187808,42.952579670157775,0.9111877678631007,2709,1449,0.5348837209302325,69.53567741186704,28.64809585661603,0.4119913247832531,1682,0
../dataset/images\case4\chromosome\14.TIF,0.6439674315321984,463.17366491630685,66.56480763645581,0.9643648503744638,12096,3480,0.2876984126984127,161.08465059469984,42.61912508369605,0.264575953862474,5404,0
